"","long","lat","order","hole","piece","id","group"
"2306",23.9398,-7.5416,2306,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2307",23.9311,-7.5629,2307,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2308",23.9289,-7.5673,2308,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2309",23.9314,-7.6229,2309,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2310",23.9308,-7.6236,2310,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2311",23.9328,-7.6273,2311,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2312",23.9355,-7.6271,2312,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2313",23.9378,-7.6337,2313,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2314",23.929,-7.6398,2314,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2315",23.9279,-7.6432,2315,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2316",23.9308,-7.6511,2316,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2317",23.9228,-7.7178,2317,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2318",23.9228,-7.7206,2318,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2319",23.9296,-7.7374,2319,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2320",23.9297,-7.7407,2320,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2321",23.9334,-7.7468,2321,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2322",23.9458,-7.7655,2322,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2323",23.9468,-7.7665,2323,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2324",23.9478,-7.7701,2324,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2325",23.9509,-7.7751,2325,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2326",23.9545,-7.7779,2326,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2327",23.9551,-7.7788,2327,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2328",23.9551,-7.7813,2328,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2329",23.962,-7.7963,2329,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2330",23.9689,-7.814,2330,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2331",23.9622,-7.8386,2331,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
"2332",23.951,-7.8598,2332,FALSE,"1","an1cK6GbbVw","an1cK6GbbVw.1"
